f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,target
0,14,12,45,30,112,114,4,4,0,1
0,14,11,71,90,83,66,4,4,0,1
0,14,19,65,53,29,36,5,4,0,0
1,10,9,81,61,220,222,4,4,0,0
6,14,16,56,96,112,114,4,4,0,1
30,27,8,57,62,103,113,5,7,0,0
0,5,11,74,52,164,155,8,7,0,0
18,8,14,81,54,49,69,7,7,0,1
0,27,11,43,41,89,85,0,0,0,0
0,14,28,42,62,39,19,0,7,0,0
3,14,12,88,61,168,184,4,4,0,0
0,14,22,32,8,46,15,4,4,0,0
0,30,23,66,45,133,158,4,4,0,0
0,14,16,53,27,112,114,0,0,0,0
14,14,34,86,94,112,114,4,4,0,1
0,18,11,56,38,94,97,4,4,0,1
0,17,16,71,42,88,68,0,2,0,1
0,2,14,63,69,110,93,7,7,0,0
4,9,21,56,47,192,222,4,4,0,0
0,14,19,48,15,123,133,1,4,0,0
0,14,10,69,73,110,103,4,4,0,0
0,14,6,78,49,112,114,4,4,0,1
0,12,20,67,35,61,85,1,8,0,0
0,19,10,58,50,223,225,4,4,0,0
3,1,16,53,58,118,156,8,8,0,0
0,14,14,51,47,56,37,0,4,0,0
0,28,14,53,51,141,162,5,7,0,0
9,0,20,69,73,94,123,8,8,0,1
0,20,13,32,15,152,146,0,0,0,0
0,14,11,67,54,157,144,4,4,0,0
1,14,28,87,72,158,143,4,4,0,0
0,14,3,87,52,14,16,4,4,0,0
0,22,17,66,43,66,46,5,3,0,0
0,14,13,78,65,112,114,4,4,0,1
14,9,20,83,50,20,52,8,5,0,0
0,23,12,42,44,64,69,7,0,0,0
1,30,15,88,42,187,192,0,7,0,0
131,0,26,78,89,54,60,8,8,0,1
6,14,10,84,61,109,148,7,3,0,0
0,8,2,83,46,129,113,6,8,0,0
0,14,5,79,48,226,231,4,4,0,0
145,9,37,42,80,14,51,3,7,0,1
0,4,2,88,82,200,207,8,0,0,0
0,6,20,63,65,68,67,7,7,0,1
0,1,4,83,63,12,11,7,7,0,0
93,14,26,84,87,112,114,8,7,0,1
0,14,17,27,44,61,64,4,4,0,0
40,14,8,88,80,166,174,4,4,0,1
17,20,18,61,67,99,111,0,2,0,0
0,14,13,42,17,61,59,4,4,0,0
1,14,11,71,33,58,75,4,4,0,0
0,29,7,50,25,141,145,0,0,0,0
0,22,34,54,36,166,158,1,5,0,0
0,14,16,46,46,112,114,4,4,0,0
14,33,24,37,28,31,28,0,0,0,0
0,14,20,2,1,120,95,4,4,0,0
9,7,5,77,61,172,164,8,0,0,0
0,14,11,44,21,93,76,4,4,0,0
0,14,13,45,20,112,114,4,4,0,0
0,30,20,0,0,171,154,0,0,0,0
0,14,25,72,55,63,91,8,2,0,0
0,5,16,67,70,116,123,3,8,0,0
0,14,22,72,62,112,114,8,3,0,0
13,15,14,66,63,65,73,7,5,0,0
0,14,11,79,31,119,106,4,4,0,0
147,5,14,82,70,101,98,8,5,0,1
18,1,13,79,60,85,130,8,8,0,0
1,14,16,60,60,112,114,4,4,0,1
0,14,19,57,51,121,160,0,7,0,0
0,25,17,30,11,162,150,3,1,0,0
0,11,11,57,38,46,54,7,6,0,1
5,14,12,54,44,79,94,4,4,0,1
20,14,21,80,63,145,176,4,4,0,1
0,22,12,36,28,187,162,2,3,0,0
0,19,21,47,41,20,34,7,1,0,0
0,14,13,74,40,166,177,4,4,0,0
0,14,13,59,39,204,200,4,4,0,0
0,14,14,39,65,141,117,4,4,0,0
0,14,8,77,53,215,214,4,4,0,0
0,33,10,43,19,187,181,0,0,0,0
0,7,18,87,69,76,145,7,5,0,1
0,14,7,65,57,155,143,4,4,0,0
0,14,12,52,38,112,114,4,4,0,0
3,5,21,54,66,53,53,7,7,0,1
22,14,19,75,51,167,175,8,7,0,0
0,33,12,64,29,44,39,4,4,0,0
0,14,11,66,31,177,175,0,1,0,0
0,14,28,66,56,204,206,4,5,0,0
0,31,13,44,34,116,109,0,2,0,0
0,0,9,67,65,223,231,8,8,0,0
3,5,16,71,60,78,74,7,5,0,0
0,14,6,44,22,210,210,4,4,0,0
5,14,14,55,81,181,193,4,4,0,1
0,35,12,35,4,76,54,0,0,0,0
0,14,17,53,51,131,140,4,4,0,0
3,14,16,83,47,212,220,6,4,0,0
0,14,9,66,39,112,114,4,4,0,0
6,13,17,61,59,163,174,3,3,0,0
0,5,9,71,69,148,151,6,6,0,0
0,8,16,53,71,175,171,7,7,0,0
4,6,22,75,64,165,170,7,7,0,0
0,29,17,37,21,210,212,0,2,0,0
0,14,15,30,22,188,180,7,5,0,0
0,14,7,64,54,112,114,4,4,0,0
0,32,27,41,10,23,9,2,0,0,0
0,14,11,38,36,174,178,4,4,0,0
0,31,11,33,23,208,201,0,0,0,0
0,24,6,34,30,101,83,0,0,0,0
4,34,14,38,55,170,201,0,0,0,0
0,14,15,44,46,103,104,4,4,0,0
0,31,29,43,21,120,116,4,4,0,0
0,14,16,87,43,112,114,4,4,0,0
16,3,19,69,64,51,56,8,8,0,1
0,10,17,73,55,182,168,7,3,0,0
0,23,7,33,23,126,123,0,0,0,0
0,14,19,46,30,112,114,4,4,0,0
0,13,10,67,52,217,225,4,4,0,0
7,33,14,36,17,168,146,0,0,0,0
0,33,15,74,36,83,92,4,4,0,0
21,3,15,74,76,70,79,7,8,0,1
0,9,11,52,45,215,218,7,7,0,0
0,14,13,64,32,172,171,4,4,0,0
0,33,14,45,31,133,138,0,0,0,0
42,14,13,66,65,203,207,4,4,0,0
21,5,25,44,60,4,8,4,4,0,0
26,14,16,88,47,112,114,8,4,0,0
6,14,22,86,77,73,96,7,8,0,0
0,14,15,50,20,112,114,4,4,0,0
0,14,4,67,72,179,184,4,8,0,0
119,14,22,79,82,8,24,8,8,0,1
8,18,16,51,64,112,114,7,7,0,0
0,18,14,39,39,157,144,0,7,0,0
0,5,16,58,38,174,176,8,6,0,0
0,14,8,43,34,112,114,4,4,0,0
0,14,16,56,84,112,114,4,5,0,0
0,0,3,80,46,201,207,7,7,0,0
0,2,14,67,54,179,185,4,4,0,0
3,1,6,75,58,224,231,7,7,0,0
0,23,11,39,25,163,143,0,3,0,0
120,14,18,82,68,211,219,4,4,0,0
22,14,15,82,57,117,116,3,1,0,0
0,14,11,63,65,149,149,8,4,0,0
0,20,16,53,32,148,156,1,0,0,0
0,25,25,58,52,59,84,2,1,0,0
1,25,17,69,73,113,118,7,1,0,0
0,14,15,44,44,196,201,7,5,0,0
1,14,11,51,49,14,14,4,4,0,0
0,14,12,35,16,167,148,0,1,0,0
0,14,14,3,3,96,85,2,0,0,0
0,18,5,69,60,150,160,4,4,0,0
0,14,2,86,44,225,229,4,4,0,0
15,14,9,88,70,84,105,4,4,0,0
34,14,17,82,96,30,49,4,4,0,1
0,14,22,36,66,92,85,4,8,0,1
0,6,16,43,34,195,191,7,8,0,0
0,35,16,45,45,69,102,0,6,0,0
0,25,19,44,33,135,126,2,6,0,0
0,14,16,59,62,40,64,1,6,0,1
0,14,6,76,44,226,227,4,4,0,0
0,14,12,62,34,91,69,8,4,0,0
0,14,17,42,56,110,143,4,4,0,0
0,14,13,35,31,126,112,4,4,0,0
0,4,3,82,56,208,213,8,7,0,0
0,29,13,17,17,84,63,0,0,0,0
78,14,35,82,95,70,62,4,4,0,1
0,14,15,53,34,168,164,4,4,0,0
0,14,7,84,35,113,116,4,4,0,0
9,14,21,87,63,59,79,4,4,0,1
87,1,14,70,62,12,9,7,7,0,1
0,14,3,65,54,87,90,4,4,0,0
0,14,29,47,53,78,75,0,0,0,0
0,14,9,58,58,111,104,4,7,0,0
23,14,27,36,21,112,114,4,4,0,0
0,22,15,29,27,137,142,0,0,0,0
14,9,14,64,81,206,221,6,7,0,1
0,14,16,53,54,112,114,0,0,0,0
0,14,15,44,47,103,88,0,4,0,0
72,14,32,81,90,36,73,8,8,0,1
0,14,24,55,67,74,82,4,4,0,0
0,14,15,64,44,58,55,8,4,0,0
0,14,14,68,62,122,152,4,4,0,1
0,14,7,67,34,134,133,4,4,0,0
0,14,15,21,24,112,114,4,4,0,0
26,14,30,73,64,50,84,7,8,0,0
0,16,21,57,13,64,64,4,4,0,0
0,26,32,59,40,17,7,0,2,0,0
59,8,23,61,84,50,67,7,6,0,1
25,7,13,77,61,129,129,7,6,0,1
0,25,13,49,28,178,159,0,4,0,0
0,14,24,53,23,46,23,4,4,0,0
0,14,20,52,31,47,30,4,4,0,0
0,14,22,24,3,25,15,0,1,0,0
0,15,2,78,36,212,214,3,2,0,0
98,8,28,48,74,91,139,7,7,0,0
7,2,16,71,73,7,9,8,8,0,1
3,35,10,43,58,58,57,1,0,0,0
0,17,26,23,13,34,21,5,6,0,1
1,6,22,57,59,99,139,7,7,0,0
0,14,13,66,44,112,114,4,4,0,0
32,14,13,82,52,146,156,4,4,0,0
4,14,19,86,84,112,114,4,4,0,0
35,3,5,85,61,204,208,7,7,0,0
0,14,18,71,55,72,98,7,8,0,0
0,6,5,62,57,210,220,6,1,0,0
115,3,38,73,48,19,5,7,8,0,1
0,2,9,83,69,217,210,7,7,0,1
0,14,16,61,38,112,114,0,0,0,0
9,14,10,87,52,112,114,4,4,0,0
1,21,24,61,46,92,100,7,7,0,0
0,14,43,44,7,1,0,7,7,0,0
0,14,10,34,20,217,212,4,4,0,0
0,14,11,40,12,150,153,4,4,0,0
0,7,3,76,39,160,153,4,4,0,0
3,14,18,63,72,37,47,4,4,0,1
0,14,13,35,47,111,87,0,4,0,0
0,19,14,30,42,125,122,1,0,0,0
42,19,25,77,31,43,90,7,2,0,0
0,14,12,55,30,112,114,4,4,0,0
3,14,23,56,47,75,67,4,4,0,0
0,25,23,55,13,181,159,0,2,0,0
4,8,6,85,52,47,75,8,7,0,0
0,14,31,2,3,89,51,0,0,0,0
0,31,17,43,33,83,102,7,6,0,0
17,14,28,48,22,78,81,1,6,0,0
0,19,20,59,59,148,144,8,8,0,0
1,14,20,61,48,87,72,4,4,0,0
0,14,22,58,69,172,153,4,4,0,0
0,18,14,26,30,172,154,5,2,0,0
0,14,18,66,74,61,36,4,4,0,0
0,14,18,38,42,205,207,4,4,0,0
64,4,36,67,78,3,1,8,8,0,1
0,23,10,42,35,117,102,1,1,0,0
128,28,18,63,48,57,65,2,3,0,0
0,14,9,49,29,112,114,4,4,0,0
0,1,15,88,86,134,195,4,4,0,0
4,20,13,47,48,138,149,7,6,0,0
40,0,27,74,89,21,16,7,8,0,1
0,17,16,59,47,93,109,6,4,0,0
0,13,17,48,50,135,130,5,3,0,0
0,10,14,60,37,211,219,1,4,0,0
0,14,2,88,73,188,192,8,6,0,0
0,14,7,70,49,216,215,4,4,0,0
0,14,23,47,23,99,73,4,0,0,1
0,14,16,59,16,112,114,0,0,0,0
0,23,9,54,59,179,167,0,2,0,0
5,10,32,53,60,7,2,4,4,0,1
0,22,5,62,40,225,229,0,0,0,0
123,11,23,83,50,7,26,7,2,0,0
0,14,14,76,66,65,32,7,3,0,1
0,31,20,52,28,24,28,0,0,0,0
18,14,23,74,75,95,125,4,4,0,1
0,33,13,34,25,146,129,0,0,0,0
0,14,10,76,72,182,191,7,8,0,0
38,14,32,80,75,7,19,4,4,0,1
0,14,11,54,40,201,202,5,0,0,0
0,12,20,60,53,141,144,2,6,0,0
0,14,11,65,42,135,146,4,4,0,0
110,14,24,86,89,26,87,8,8,0,1
0,13,6,69,50,168,177,7,2,0,0
1,14,18,56,47,121,130,4,4,0,0
6,14,14,20,24,112,114,4,4,0,0
29,14,30,58,89,1,9,4,4,0,1
0,24,24,30,40,180,171,0,2,0,0
0,14,13,46,26,105,93,4,0,0,0
0,19,1,88,49,215,214,0,0,0,0
3,14,31,41,72,14,1,1,4,0,0
0,14,11,74,24,127,83,4,4,0,0
1,14,10,62,29,112,114,4,4,0,0
0,19,8,59,35,192,198,4,4,0,0
44,6,2,74,69,163,151,6,7,0,0
29,20,15,68,85,142,160,1,7,0,1
0,19,10,53,32,155,140,6,6,0,0
0,14,11,52,54,130,146,4,4,0,0
0,12,25,35,41,75,59,0,5,0,0
0,25,22,36,23,106,99,3,2,0,0
0,14,5,86,37,112,114,4,4,0,0
0,14,6,74,41,219,220,4,4,0,1
44,14,14,82,73,112,114,4,4,0,1
0,14,18,34,60,101,79,4,4,0,0
1,14,5,76,54,222,227,4,6,0,0
73,14,22,54,55,10,42,4,4,0,1
0,14,7,57,60,167,152,3,5,0,1
0,11,9,50,44,118,109,7,7,0,0
0,2,14,65,57,200,195,7,7,0,1
0,31,13,58,49,148,172,4,4,0,0
0,30,20,29,54,108,120,0,1,0,0
53,11,16,74,60,155,201,3,6,0,1
0,30,18,68,71,97,105,5,0,0,0
0,13,11,70,50,203,210,4,4,0,0
6,14,21,71,48,125,158,6,1,0,0
0,14,15,38,21,192,185,4,1,0,0
0,14,26,87,90,102,143,4,4,0,1
0,14,44,71,59,112,114,4,4,0,1
29,18,18,51,55,125,116,6,2,0,0
0,11,15,52,30,45,32,8,0,0,0
0,24,25,62,29,139,123,5,5,0,1
0,21,9,48,44,14,22,4,4,0,0
1,28,26,38,15,37,22,1,2,0,0
3,26,8,53,33,193,193,1,4,0,0
0,23,30,33,21,18,14,0,2,0,0
5,23,7,55,72,33,34,7,6,0,1
0,6,32,40,37,14,8,6,6,0,1
0,14,19,42,22,112,114,4,4,0,1
0,14,10,22,29,112,114,4,4,0,0
0,25,15,29,39,206,214,0,0,0,0
0,34,11,54,27,156,154,0,0,0,0
1,28,12,62,41,173,164,3,1,0,0
22,9,31,72,72,2,1,5,7,0,1
0,7,12,54,68,23,19,6,7,0,0
0,16,9,26,11,116,109,6,2,0,0
14,14,31,35,42,1,7,4,4,0,0
1,24,12,60,61,178,185,0,0,0,0
0,14,26,36,34,66,85,4,4,0,0
0,35,21,0,0,39,42,0,0,0,0
71,14,17,52,42,4,13,4,4,0,1
13,14,24,84,75,106,128,8,8,0,1
0,15,6,69,52,211,208,6,1,0,0
0,14,13,86,50,216,226,4,4,0,0
0,30,17,35,17,168,159,0,3,0,0
0,21,16,42,63,175,165,0,0,0,0
28,6,10,74,63,143,164,7,7,0,0
4,14,11,74,55,210,217,4,4,0,1
0,14,15,50,29,192,178,8,1,0,0
0,14,15,40,51,135,167,4,4,0,0
4,4,13,53,34,34,28,7,7,0,0
0,14,1,75,29,112,114,4,4,0,0
0,1,9,61,57,79,74,7,7,0,0
1,15,15,64,46,124,138,5,6,0,0
17,14,15,84,62,63,108,8,7,0,1
0,14,16,68,47,28,8,5,4,0,0
0,14,13,42,67,157,155,4,4,0,0
0,2,5,45,46,92,94,7,7,0,1
15,8,34,59,68,33,78,8,6,0,1
0,26,12,59,53,56,40,1,0,0,0
0,14,21,25,11,144,125,0,4,0,0
0,12,38,39,41,0,0,4,4,0,0
0,13,39,52,29,55,18,5,5,0,0
0,34,24,13,5,88,58,4,4,0,0
0,14,24,46,59,82,63,6,4,0,1
0,13,14,63,45,170,185,7,2,0,0
0,14,31,74,94,119,113,8,8,0,1
3,14,5,55,53,154,148,4,4,0,0
0,14,8,70,41,219,223,4,7,0,0
0,25,10,67,63,35,33,7,2,0,0
6,0,15,62,47,135,158,8,8,0,1
0,22,15,18,23,184,173,0,0,0,1
16,14,11,50,48,185,208,4,4,0,0
15,4,23,74,82,88,98,7,7,0,0
0,14,18,49,73,16,26,4,4,0,0
0,14,13,62,39,87,75,1,5,0,0
0,14,9,63,69,133,133,4,4,0,0
0,0,16,84,47,107,139,8,4,0,1
0,14,17,42,57,64,66,4,4,0,1
0,14,14,40,37,7,22,4,4,0,0
30,14,16,83,79,112,114,8,8,0,1
3,14,30,67,70,146,151,4,4,0,1
0,26,23,37,39,4,7,0,7,0,0
35,3,38,57,53,3,16,2,7,0,1
10,14,8,55,57,97,89,4,4,0,0
26,14,19,75,75,163,157,4,4,0,0
30,4,29,69,89,65,64,6,8,0,1
9,12,7,48,43,153,169,4,4,0,0
50,14,17,44,55,85,125,1,3,0,0
0,33,15,71,24,164,178,0,5,0,0
6,11,13,82,59,159,173,8,6,0,0
13,16,31,57,57,28,93,8,7,0,0
0,23,15,37,51,48,69,0,2,0,0
0,2,15,42,42,59,55,7,7,0,0
0,7,17,68,54,117,117,7,0,0,0
0,14,17,32,17,112,114,4,4,0,0
0,19,25,35,36,29,101,0,1,0,0
0,14,5,79,56,173,173,5,0,0,0
0,24,21,58,24,89,58,6,5,0,0
7,6,23,75,70,65,51,7,2,0,1
147,5,13,71,65,36,35,7,6,0,1
0,14,16,29,47,112,114,0,4,0,0
0,15,4,58,37,206,208,1,7,0,0
20,14,36,80,48,0,0,8,1,0,1
23,14,7,66,45,198,194,4,4,0,0
0,27,15,43,51,86,80,1,1,0,1
61,14,18,58,66,135,156,2,3,0,0
68,1,14,74,80,142,148,7,7,0,1
21,0,7,79,70,129,137,4,4,0,1
17,7,12,65,53,169,220,7,5,0,0
0,9,23,58,43,21,31,7,7,0,0
0,13,14,42,14,137,123,3,5,0,0
0,35,17,27,19,198,186,0,4,0,0
0,14,10,78,45,116,126,6,4,0,0
0,14,20,7,54,112,114,4,4,0,0
0,14,14,51,42,68,77,4,4,0,0
0,30,10,51,57,92,93,0,0,0,0
0,26,11,52,51,85,72,1,0,0,0
38,14,22,70,45,146,159,4,4,0,1
0,14,15,66,19,168,150,4,4,0,0
0,21,12,47,33,140,148,0,0,0,0
0,14,22,44,26,183,185,0,4,0,0
0,14,15,63,24,112,114,4,4,0,0
0,14,3,54,46,153,141,4,4,0,0
0,14,12,63,52,69,48,4,7,0,0
9,14,14,72,74,138,138,4,4,0,1
1,22,9,68,37,212,201,0,0,0,0
3,14,7,59,42,167,143,4,4,0,0
5,12,23,52,38,60,73,7,6,0,0
0,33,15,11,12,96,93,0,3,0,0
1,5,4,87,55,225,228,8,7,0,0
34,10,19,60,57,105,129,7,6,0,1
0,14,15,62,75,164,163,4,4,0,0
34,5,17,87,63,88,139,4,4,0,1
0,17,41,16,12,56,31,4,4,0,1
24,14,30,69,82,38,27,4,4,0,1
0,1,27,46,19,80,62,8,7,0,1
0,33,8,51,25,68,71,0,0,0,0
0,26,15,49,27,49,57,2,3,0,0
1,18,22,67,86,144,187,7,6,0,1
1,14,13,53,24,112,114,4,4,0,0
17,14,10,63,37,111,109,0,3,0,0
0,14,42,53,19,70,25,4,1,0,0
0,10,26,55,62,124,101,0,7,0,1
0,14,17,49,37,139,155,4,4,0,0
0,26,7,46,54,92,86,5,1,0,0
0,14,9,61,72,187,183,8,8,0,1
25,11,6,75,65,194,187,7,6,0,1
0,14,22,7,9,139,120,0,0,0,0
0,26,13,54,32,117,103,0,1,0,0
0,14,10,50,59,103,94,0,4,0,0
0,14,19,72,71,40,31,4,4,0,0
79,2,8,69,66,67,77,8,8,0,0
0,33,21,38,20,53,57,0,0,0,0
0,4,26,34,75,11,4,7,8,0,1
0,14,27,43,42,73,53,4,4,0,1
0,21,15,53,39,187,183,0,0,0,0
0,30,12,58,59,43,32,3,1,0,0
5,14,15,75,63,159,187,8,8,0,0
62,8,5,82,45,181,189,7,7,0,0
0,23,18,53,31,207,198,0,1,0,0
28,10,4,84,88,36,59,1,7,0,0
0,14,23,49,47,113,94,2,4,0,0
0,34,19,25,14,118,129,5,6,0,0
29,9,11,83,69,120,139,8,8,0,1
0,14,30,28,23,112,114,4,4,0,1
150,29,22,54,41,3,3,7,0,0,0
50,2,25,68,43,176,207,8,7,0,1
0,11,19,64,61,44,35,7,7,0,1
0,14,19,43,35,112,114,4,4,0,1
0,0,5,64,52,212,217,7,4,0,0
15,0,19,74,81,60,49,7,7,0,1
0,14,16,61,47,112,114,5,4,0,0
0,10,29,37,46,12,63,5,7,0,1
4,14,2,88,79,221,222,4,4,0,0
0,14,23,67,28,118,151,4,4,0,0
52,7,9,76,67,89,108,3,6,0,0
0,2,9,59,52,35,44,7,7,0,0
0,14,34,33,4,33,16,4,4,0,0
0,14,22,29,23,46,38,0,7,0,1
0,13,15,32,13,46,59,7,7,0,0
17,31,25,67,27,127,111,0,5,0,1
16,6,11,53,79,16,17,7,7,0,1
0,14,6,54,22,179,160,4,4,0,0
38,1,17,87,90,46,98,4,4,0,0
0,21,22,57,43,102,113,2,5,0,0
0,18,11,79,54,51,53,2,2,0,1
0,30,15,34,29,161,150,6,7,0,0
0,14,1,56,47,112,114,4,4,0,0
0,26,10,45,27,194,186,0,2,0,0
0,7,10,63,50,156,171,8,4,0,0
0,30,19,36,31,90,72,2,5,0,0
0,21,11,42,27,76,86,0,0,0,0
0,33,19,42,41,128,123,0,1,0,0
15,14,11,88,96,110,146,8,8,0,0
12,14,12,65,42,99,109,4,4,0,0
35,10,17,74,54,121,153,7,2,0,0
1,14,12,83,81,124,103,4,4,0,0
5,6,22,77,55,68,112,7,6,0,0
0,17,14,79,50,110,128,6,0,0,0
13,7,16,69,59,20,19,7,7,0,1
0,14,8,85,35,112,114,4,4,0,0
10,14,15,53,55,138,162,4,4,0,0
0,24,26,10,9,26,14,4,4,0,1
18,11,11,70,61,150,166,6,3,0,0
0,10,10,68,56,48,38,8,7,0,1
138,14,13,88,78,4,3,8,8,0,0
0,14,13,41,20,179,162,0,4,0,0
0,24,22,28,15,147,134,0,4,0,0
0,14,12,35,15,119,120,0,4,0,0
0,0,29,85,84,10,13,8,8,0,1
0,19,29,44,23,37,108,4,4,0,0
0,14,23,57,49,69,23,4,4,0,0
0,22,13,51,44,52,33,0,0,0,0
0,14,22,70,50,146,141,5,4,0,1
34,0,21,75,79,153,149,8,8,0,1
39,17,7,87,82,119,147,4,4,0,0
0,14,2,61,49,76,83,4,4,0,0
6,14,21,85,93,112,114,4,4,0,1
37,8,12,81,67,54,55,8,7,0,0
1,9,10,68,69,137,136,7,7,0,0
9,14,24,68,67,124,115,7,8,0,1
12,14,24,37,28,86,147,4,4,0,0
0,14,19,41,39,172,166,4,3,0,0
1,14,27,73,60,112,114,4,4,0,0
0,27,14,33,21,109,94,0,4,0,0
0,28,23,41,43,124,124,1,0,0,0
0,14,21,70,21,107,93,1,3,0,0
19,13,22,70,27,59,78,7,1,0,0
0,14,24,45,51,194,191,4,4,0,0
0,14,14,33,12,20,12,0,5,0,0
0,15,16,66,49,111,115,7,8,0,0
4,1,17,78,76,10,12,7,7,0,1
1,14,13,72,55,104,100,4,4,0,0
0,14,21,58,26,99,91,4,4,0,0
0,14,22,1,6,87,73,0,0,0,0
0,34,23,40,9,59,55,0,0,0,0
3,14,13,67,45,80,116,4,4,0,0
0,14,17,43,25,68,63,4,4,0,0
0,26,11,26,17,150,144,0,0,0,0
0,15,13,64,54,136,162,4,4,0,0
0,28,12,32,28,215,206,0,0,0,0
92,14,7,79,75,174,160,8,6,0,0
53,3,21,87,89,50,68,4,4,0,1
0,13,16,70,47,31,28,7,4,0,0
0,14,16,51,56,112,114,6,7,0,0
4,14,17,70,72,147,178,8,8,0,0
0,14,11,52,10,151,138,4,4,0,1
0,19,22,42,57,140,160,0,0,0,0
0,19,12,29,38,41,30,5,7,0,0
16,1,4,88,84,227,232,8,7,0,0
0,14,19,86,85,112,114,4,4,0,1
0,14,19,37,49,112,114,4,4,0,0
0,14,13,75,16,54,36,4,4,0,0
111,14,16,81,82,112,114,3,5,0,1
0,35,23,35,15,170,159,0,0,0,0
0,14,10,53,56,112,114,4,4,0,0
12,14,19,84,82,98,134,8,8,0,0
1,18,15,81,58,143,170,0,3,0,0
0,14,22,46,20,23,28,4,4,0,0
0,14,14,9,47,117,89,0,0,0,0
19,27,17,64,27,136,148,0,1,0,0
0,14,18,65,37,122,95,4,0,0,1
0,35,14,36,10,100,72,0,0,0,0
0,13,9,36,18,67,59,6,7,0,0
0,14,12,43,53,182,174,4,0,0,0
5,14,12,77,28,47,32,4,4,0,0
5,14,20,37,29,97,143,4,4,0,0
0,14,12,70,83,116,144,4,4,0,1
5,25,23,60,28,131,121,5,7,0,0
18,14,28,65,56,87,116,8,7,0,0
0,14,14,58,63,39,36,4,8,0,1
7,4,5,84,60,54,69,6,2,0,0
0,10,15,63,55,143,154,7,7,0,0
0,29,17,32,37,139,128,0,0,0,0
0,14,16,73,66,112,114,6,6,0,0
0,33,20,49,33,87,53,0,2,0,0
0,18,16,64,70,93,114,5,7,0,0
51,14,31,55,66,38,80,4,4,0,1
1,14,1,87,50,112,114,4,4,0,0
0,23,18,52,44,147,164,0,3,0,0
0,35,15,39,5,73,58,4,4,0,0
0,15,24,35,33,213,226,6,1,0,0
0,14,11,25,13,129,113,7,7,0,0
0,30,19,74,36,102,118,2,3,0,0
0,18,16,77,72,119,121,6,0,0,0
0,16,3,87,39,174,180,0,0,0,0
0,35,18,19,3,14,18,0,0,0,0
0,18,16,62,46,129,121,2,6,0,0
0,14,12,60,42,86,82,1,1,0,0
0,14,18,48,70,201,186,7,7,0,1
0,14,20,32,31,187,201,0,0,0,0
143,14,18,45,49,117,129,4,4,0,1
0,14,17,60,60,21,21,4,4,0,1
0,8,6,60,56,198,199,4,4,0,0
98,14,13,84,83,98,103,7,7,0,1
76,8,23,47,51,107,106,7,7,0,0
0,14,8,51,28,225,227,0,0,0,0
3,27,14,45,46,63,67,3,1,0,0
1,17,9,59,54,113,108,5,7,0,0
16,10,27,64,84,43,93,4,4,0,1
0,16,18,50,59,181,185,1,6,0,0
0,31,20,39,38,80,103,7,0,0,0
0,19,9,58,32,170,156,0,5,0,0
0,11,18,8,17,64,51,0,6,0,0
0,22,17,22,40,53,62,0,0,0,0
0,28,24,58,17,102,84,0,0,0,0
0,14,9,44,35,87,121,4,4,0,0
0,27,20,45,45,59,42,0,2,0,1
1,14,15,88,71,163,172,8,8,0,0
0,19,22,54,56,37,34,5,7,0,0
0,14,14,54,52,146,131,4,4,0,1
4,11,21,83,55,68,63,6,7,0,0
0,31,21,51,14,187,173,0,5,0,0
0,19,11,41,22,218,210,0,7,0,0
0,14,16,56,41,112,114,4,4,0,0
0,17,8,42,20,186,182,5,5,0,0
28,16,9,45,39,156,170,2,7,0,0
0,7,3,73,50,187,193,3,7,0,0
4,14,9,44,50,121,102,4,4,0,0
0,14,18,17,16,45,63,4,4,0,0
0,20,10,52,44,174,170,3,5,0,0
121,14,9,86,75,112,114,8,8,0,0
0,25,5,64,49,221,226,0,0,0,0
0,14,20,58,56,108,73,4,4,0,1
0,14,13,52,27,112,114,4,4,0,0
0,14,15,49,24,57,55,4,4,0,0
0,3,24,59,60,12,33,7,8,0,0
0,14,10,62,32,154,130,4,4,0,0
1,27,12,49,32,215,221,6,0,0,0
0,14,10,61,67,49,59,4,4,0,0
0,15,16,61,63,97,98,7,5,0,0
0,0,17,70,65,154,151,7,0,0,1
0,14,11,65,26,67,63,0,0,0,0
0,14,11,50,60,153,155,4,4,0,0
10,12,20,70,64,55,50,7,7,0,0
0,24,12,38,14,171,148,2,7,0,0
0,1,12,64,71,210,210,7,7,0,1
51,14,5,88,89,163,163,4,4,0,1
10,14,24,86,86,45,74,7,8,0,1
0,14,9,82,46,125,105,4,4,0,1
49,0,10,85,85,41,53,8,8,0,1
0,14,6,86,72,112,114,4,4,0,0
19,14,16,81,63,112,114,4,4,0,1
40,19,31,47,30,1,2,0,7,0,0
0,14,8,79,38,171,182,4,4,0,0
53,24,18,71,59,90,80,5,1,0,0
0,14,9,87,58,123,122,7,8,0,1
0,6,13,53,54,150,151,5,8,0,1
8,15,13,87,37,135,132,6,7,0,0
66,9,17,74,84,146,175,1,6,0,1
19,14,11,62,45,58,77,4,0,0,1
0,14,16,65,16,112,114,4,4,0,0
0,14,12,52,25,138,138,4,4,0,0
10,19,9,75,46,224,227,0,0,0,0
1,14,6,54,56,112,114,4,4,0,0
0,14,28,52,55,136,156,0,4,0,0
0,33,24,53,42,83,91,0,0,0,0
0,14,11,43,39,126,110,4,4,0,0
30,12,22,53,60,140,129,1,5,0,0
